,date,cloud_cover_total,temperature_air_mean_200,wind_speed
1168,2019-02-18 16:00:00+00:00,3.0,16.4,1.9
1169,2019-02-18 17:00:00+00:00,3.0,11.4,0.7
1170,2019-02-18 18:00:00+00:00,3.0,8.3,0.8
1171,2019-02-18 19:00:00+00:00,3.0,6.1,0.9
1172,2019-02-18 20:00:00+00:00,6.0,10.6,2.4
1173,2019-02-18 21:00:00+00:00,4.0,9.7,2.6
1174,2019-02-18 22:00:00+00:00,6.0,8.9,2.6
1175,2019-02-18 23:00:00+00:00,7.0,8.6,2.2
1176,2019-02-19 00:00:00+00:00,8.0,8.7,3.2
1177,2019-02-19 01:00:00+00:00,8.0,8.1,3.4
1178,2019-02-19 02:00:00+00:00,8.0,7.7,3.5
1179,2019-02-19 03:00:00+00:00,8.0,7.3,4.6
1180,2019-02-19 04:00:00+00:00,8.0,6.4,4.2
1181,2019-02-19 05:00:00+00:00,8.0,6.7,3.3
1182,2019-02-19 06:00:00+00:00,8.0,6.9,3.7
1183,2019-02-19 07:00:00+00:00,7.0,6.7,5.2
1184,2019-02-19 08:00:00+00:00,7.0,6.8,4.8
1185,2019-02-19 09:00:00+00:00,7.0,7.2,6.0
1186,2019-02-19 10:00:00+00:00,5.0,7.7,6.5
1187,2019-02-19 11:00:00+00:00,6.0,8.6,7.6
1188,2019-02-19 12:00:00+00:00,7.0,9.1,7.1
1189,2019-02-19 13:00:00+00:00,7.0,9.5,7.1
1190,2019-02-19 14:00:00+00:00,7.0,9.7,7.7
1191,2019-02-19 15:00:00+00:00,7.0,9.5,7.2
1192,2019-02-19 16:00:00+00:00,7.0,9.5,6.6
1193,2019-02-19 17:00:00+00:00,7.0,9.3,6.6
1194,2019-02-19 18:00:00+00:00,5.0,8.9,6.1
1195,2019-02-19 19:00:00+00:00,6.0,8.3,4.8
1196,2019-02-19 20:00:00+00:00,2.0,7.0,4.7
1197,2019-02-19 21:00:00+00:00,4.0,4.5,3.7
1198,2019-02-19 22:00:00+00:00,4.0,3.9,2.6
1199,2019-02-19 23:00:00+00:00,5.0,4.9,1.9
1200,2019-02-20 00:00:00+00:00,6.0,5.3,2.3
1201,2019-02-20 01:00:00+00:00,6.0,4.2,2.3
1202,2019-02-20 02:00:00+00:00,7.0,4.7,2.1
1203,2019-02-20 03:00:00+00:00,7.0,4.5,2.1
1204,2019-02-20 04:00:00+00:00,7.0,4.7,1.8
1205,2019-02-20 05:00:00+00:00,5.0,5.2,2.0
1206,2019-02-20 06:00:00+00:00,6.0,4.8,2.7
1207,2019-02-20 07:00:00+00:00,7.0,4.7,2.5
1208,2019-02-20 08:00:00+00:00,7.0,5.2,2.8
1209,2019-02-20 09:00:00+00:00,7.0,6.0,3.5
1210,2019-02-20 10:00:00+00:00,7.0,7.4,3.4
1211,2019-02-20 11:00:00+00:00,7.0,8.7,3.8
1212,2019-02-20 12:00:00+00:00,7.0,9.7,3.9
1213,2019-02-20 13:00:00+00:00,7.0,10.1,4.7
1214,2019-02-20 14:00:00+00:00,7.0,10.5,5.0
1215,2019-02-20 15:00:00+00:00,7.0,10.4,5.2
1216,2019-02-20 16:00:00+00:00,7.0,10.2,4.6
1217,2019-02-20 17:00:00+00:00,7.0,10.0,4.0
1218,2019-02-20 18:00:00+00:00,7.0,9.5,2.4
1219,2019-02-20 19:00:00+00:00,7.0,9.3,2.3
1220,2019-02-20 20:00:00+00:00,7.0,8.7,2.3
1221,2019-02-20 21:00:00+00:00,7.0,7.9,2.4
1222,2019-02-20 22:00:00+00:00,4.0,6.9,2.4
1223,2019-02-20 23:00:00+00:00,7.0,6.5,2.2
1224,2019-02-21 00:00:00+00:00,7.0,6.7,1.9
1225,2019-02-21 01:00:00+00:00,4.0,6.2,2.6
1226,2019-02-21 02:00:00+00:00,6.0,5.9,2.3
1227,2019-02-21 03:00:00+00:00,6.0,6.3,2.2
1228,2019-02-21 04:00:00+00:00,6.0,5.4,2.7
1229,2019-02-21 05:00:00+00:00,2.0,4.5,2.2
1230,2019-02-21 06:00:00+00:00,3.0,4.3,2.6
1231,2019-02-21 07:00:00+00:00,7.0,4.5,2.3
1232,2019-02-21 08:00:00+00:00,7.0,6.0,2.2
1233,2019-02-21 09:00:00+00:00,7.0,7.1,3.3
1234,2019-02-21 10:00:00+00:00,7.0,7.6,3.3
1235,2019-02-21 11:00:00+00:00,7.0,9.1,3.6
1236,2019-02-21 12:00:00+00:00,8.0,10.1,5.0
1237,2019-02-21 13:00:00+00:00,7.0,10.3,5.3
1238,2019-02-21 14:00:00+00:00,7.0,11.7,4.4
1239,2019-02-21 15:00:00+00:00,7.0,11.6,5.3
1240,2019-02-21 16:00:00+00:00,7.0,11.3,4.5
1241,2019-02-21 17:00:00+00:00,7.0,10.5,5.5
1242,2019-02-21 18:00:00+00:00,7.0,10.4,3.6
1243,2019-02-21 19:00:00+00:00,7.0,9.9,4.4
1244,2019-02-21 20:00:00+00:00,8.0,9.1,4.1
1245,2019-02-21 21:00:00+00:00,8.0,8.8,2.4
1246,2019-02-21 22:00:00+00:00,8.0,8.7,3.8
1247,2019-02-21 23:00:00+00:00,8.0,8.6,3.6
1248,2019-02-22 00:00:00+00:00,8.0,8.6,3.1
1249,2019-02-22 01:00:00+00:00,8.0,8.6,2.7
1250,2019-02-22 02:00:00+00:00,8.0,8.6,2.2
1251,2019-02-22 03:00:00+00:00,8.0,8.5,1.7
1252,2019-02-22 04:00:00+00:00,8.0,8.5,1.6
1253,2019-02-22 05:00:00+00:00,8.0,8.4,1.8
1254,2019-02-22 06:00:00+00:00,8.0,8.3,1.3
1255,2019-02-22 07:00:00+00:00,7.0,8.1,1.5
1256,2019-02-22 08:00:00+00:00,7.0,8.4,1.2
1257,2019-02-22 09:00:00+00:00,7.0,8.9,1.6
1258,2019-02-22 10:00:00+00:00,7.0,9.6,2.1
1259,2019-02-22 11:00:00+00:00,7.0,10.5,2.3
1260,2019-02-22 12:00:00+00:00,7.0,10.2,3.1
1261,2019-02-22 13:00:00+00:00,8.0,10.1,3.1
1262,2019-02-22 14:00:00+00:00,8.0,9.8,3.4
1263,2019-02-22 15:00:00+00:00,7.0,10.1,2.7
1264,2019-02-22 16:00:00+00:00,7.0,10.3,1.4
1265,2019-02-22 17:00:00+00:00,8.0,9.8,1.6
1266,2019-02-22 18:00:00+00:00,8.0,9.3,1.7
1267,2019-02-22 19:00:00+00:00,7.0,8.3,2.0
1268,2019-02-22 20:00:00+00:00,7.0,7.1,1.5
1269,2019-02-22 21:00:00+00:00,3.0,5.8,1.3
1270,2019-02-22 22:00:00+00:00,2.0,5.0,1.6
1271,2019-02-22 23:00:00+00:00,0.0,3.9,1.7
1272,2019-02-23 00:00:00+00:00,0.0,3.5,2.1
1273,2019-02-23 01:00:00+00:00,0.0,3.6,2.0
1274,2019-02-23 02:00:00+00:00,0.0,3.5,2.9
1275,2019-02-23 03:00:00+00:00,0.0,3.2,2.5
1276,2019-02-23 04:00:00+00:00,2.0,2.9,1.8
1277,2019-02-23 05:00:00+00:00,2.0,2.5,1.9
1278,2019-02-23 06:00:00+00:00,2.0,1.7,1.7
1279,2019-02-23 07:00:00+00:00,5.0,1.4,2.0
1280,2019-02-23 08:00:00+00:00,6.0,1.6,2.5
1281,2019-02-23 09:00:00+00:00,7.0,2.8,3.2
1282,2019-02-23 10:00:00+00:00,7.0,4.5,2.9
1283,2019-02-23 11:00:00+00:00,7.0,6.2,3.4
1284,2019-02-23 12:00:00+00:00,7.0,7.4,2.5
1285,2019-02-23 13:00:00+00:00,7.0,8.6,2.5
1286,2019-02-23 14:00:00+00:00,7.0,9.3,2.5
1287,2019-02-23 15:00:00+00:00,6.0,10.0,2.2
1288,2019-02-23 16:00:00+00:00,5.0,9.7,1.9
1289,2019-02-23 17:00:00+00:00,4.0,8.5,1.4
1290,2019-02-23 18:00:00+00:00,3.0,6.6,1.0
1291,2019-02-23 19:00:00+00:00,2.0,5.3,1.1
1292,2019-02-23 20:00:00+00:00,2.0,6.1,1.8
1293,2019-02-23 21:00:00+00:00,1.0,5.1,1.8
1294,2019-02-23 22:00:00+00:00,1.0,4.5,2.0
1295,2019-02-23 23:00:00+00:00,1.0,4.1,2.6
1296,2019-02-24 00:00:00+00:00,0.0,3.7,2.5
1297,2019-02-24 01:00:00+00:00,0.0,1.1,0.9
1298,2019-02-24 02:00:00+00:00,0.0,1.3,1.0
1299,2019-02-24 03:00:00+00:00,0.0,-0.8,0.9
1300,2019-02-24 04:00:00+00:00,0.0,-0.9,0.8
1301,2019-02-24 05:00:00+00:00,1.0,-0.5,0.9
1302,2019-02-24 06:00:00+00:00,1.0,-0.8,0.4
1303,2019-02-24 07:00:00+00:00,2.0,-1.0,1.0
1304,2019-02-24 08:00:00+00:00,1.0,3.0,1.0
1305,2019-02-24 09:00:00+00:00,1.0,6.3,1.1
1306,2019-02-24 10:00:00+00:00,1.0,8.2,1.4
1307,2019-02-24 11:00:00+00:00,1.0,10.8,1.6
1308,2019-02-24 12:00:00+00:00,1.0,12.5,1.1
1309,2019-02-24 13:00:00+00:00,1.0,14.1,1.2
1310,2019-02-24 14:00:00+00:00,1.0,14.9,1.0
1311,2019-02-24 15:00:00+00:00,1.0,15.0,1.1
1312,2019-02-24 16:00:00+00:00,1.0,14.9,1.3
1313,2019-02-24 17:00:00+00:00,2.0,11.6,0.4
1314,2019-02-24 18:00:00+00:00,3.0,9.0,0.7
1315,2019-02-24 19:00:00+00:00,3.0,6.4,0.8
1316,2019-02-24 20:00:00+00:00,2.0,4.2,1.0
1317,2019-02-24 21:00:00+00:00,5.0,3.0,0.7
1318,2019-02-24 22:00:00+00:00,5.0,2.6,0.5
1319,2019-02-24 23:00:00+00:00,7.0,1.3,0.6
1320,2019-02-25 00:00:00+00:00,7.0,1.4,0.5
1321,2019-02-25 01:00:00+00:00,7.0,0.3,0.9
1322,2019-02-25 02:00:00+00:00,7.0,0.5,0.7
1323,2019-02-25 03:00:00+00:00,7.0,-0.3,0.7
1324,2019-02-25 04:00:00+00:00,7.0,-1.3,0.6
1325,2019-02-25 05:00:00+00:00,1.0,-0.9,0.7
1326,2019-02-25 06:00:00+00:00,1.0,-1.2,1.1
1327,2019-02-25 07:00:00+00:00,3.0,-1.6,0.7
1328,2019-02-25 08:00:00+00:00,2.0,1.5,0.7
1329,2019-02-25 09:00:00+00:00,2.0,6.8,1.0
1330,2019-02-25 10:00:00+00:00,2.0,9.8,1.0
1331,2019-02-25 11:00:00+00:00,2.0,12.3,0.8
1332,2019-02-25 12:00:00+00:00,3.0,14.7,1.3
1333,2019-02-25 13:00:00+00:00,5.0,15.8,1.5
1334,2019-02-25 14:00:00+00:00,5.0,16.6,1.0
1335,2019-02-25 15:00:00+00:00,5.0,16.4,1.3
1336,2019-02-25 16:00:00+00:00,5.0,16.2,1.6
1337,2019-02-25 17:00:00+00:00,3.0,13.6,1.3
1338,2019-02-25 18:00:00+00:00,2.0,9.8,0.7
1339,2019-02-25 19:00:00+00:00,1.0,7.4,0.4
1340,2019-02-25 20:00:00+00:00,0.0,5.1,0.4
1341,2019-02-25 21:00:00+00:00,0.0,4.9,0.6
1342,2019-02-25 22:00:00+00:00,0.0,3.4,0.6
1343,2019-02-25 23:00:00+00:00,2.0,2.7,0.4
1344,2019-02-26 00:00:00+00:00,3.0,1.4,1.3
1345,2019-02-26 01:00:00+00:00,5.0,1.6,0.6
1346,2019-02-26 02:00:00+00:00,5.0,0.6,0.7
1347,2019-02-26 03:00:00+00:00,4.0,-0.6,0.7
1348,2019-02-26 04:00:00+00:00,5.0,-0.1,0.6
1349,2019-02-26 05:00:00+00:00,3.0,0.1,0.6
1350,2019-02-26 06:00:00+00:00,3.0,-1.4,0.5
1351,2019-02-26 07:00:00+00:00,3.0,-1.7,0.6
1352,2019-02-26 08:00:00+00:00,3.0,2.0,0.4
1353,2019-02-26 09:00:00+00:00,3.0,6.2,0.9
1354,2019-02-26 10:00:00+00:00,3.0,9.7,0.6
1355,2019-02-26 11:00:00+00:00,2.0,12.7,1.2
1356,2019-02-26 12:00:00+00:00,3.0,14.5,1.4
1357,2019-02-26 13:00:00+00:00,3.0,16.2,1.4
1358,2019-02-26 14:00:00+00:00,3.0,17.2,0.8
1359,2019-02-26 15:00:00+00:00,2.0,17.5,0.9
1360,2019-02-26 16:00:00+00:00,3.0,18.2,0.6
1361,2019-02-26 17:00:00+00:00,5.0,13.7,0.5
1362,2019-02-26 18:00:00+00:00,4.0,9.3,0.5
1363,2019-02-26 19:00:00+00:00,3.0,6.5,0.6
1364,2019-02-26 20:00:00+00:00,3.0,5.3,0.5
1365,2019-02-26 21:00:00+00:00,2.0,4.2,0.5
1366,2019-02-26 22:00:00+00:00,1.0,2.6,0.4
1367,2019-02-26 23:00:00+00:00,1.0,1.8,0.5
1368,2019-02-27 00:00:00+00:00,1.0,1.2,0.5
1369,2019-02-27 01:00:00+00:00,1.0,0.3,0.6
1370,2019-02-27 02:00:00+00:00,1.0,-0.3,0.6
1371,2019-02-27 03:00:00+00:00,0.0,-0.2,1.0
1372,2019-02-27 04:00:00+00:00,0.0,-1.1,0.9
1373,2019-02-27 05:00:00+00:00,1.0,0.1,1.1
1374,2019-02-27 06:00:00+00:00,1.0,0.7,0.8
1375,2019-02-27 07:00:00+00:00,1.0,-0.4,0.7
1376,2019-02-27 08:00:00+00:00,1.0,4.7,1.1
1377,2019-02-27 09:00:00+00:00,1.0,7.9,1.7
1378,2019-02-27 10:00:00+00:00,1.0,10.7,1.7
1379,2019-02-27 11:00:00+00:00,1.0,14.1,1.4
1380,2019-02-27 12:00:00+00:00,1.0,16.0,1.7
1381,2019-02-27 13:00:00+00:00,1.0,17.3,1.6
1382,2019-02-27 14:00:00+00:00,0.0,18.8,1.5
1383,2019-02-27 15:00:00+00:00,0.0,18.8,2.1
1384,2019-02-27 16:00:00+00:00,0.0,18.7,2.0
1385,2019-02-27 17:00:00+00:00,0.0,15.7,1.6
1386,2019-02-27 18:00:00+00:00,0.0,11.8,1.7
1387,2019-02-27 19:00:00+00:00,0.0,8.4,1.2
1388,2019-02-27 20:00:00+00:00,0.0,7.8,1.4
1389,2019-02-27 21:00:00+00:00,0.0,6.2,0.5
1390,2019-02-27 22:00:00+00:00,0.0,6.6,1.4
1391,2019-02-27 23:00:00+00:00,0.0,9.0,3.1
1392,2019-02-28 00:00:00+00:00,0.0,6.4,2.4
1393,2019-02-28 01:00:00+00:00,0.0,7.0,2.6
1394,2019-02-28 02:00:00+00:00,0.0,4.2,1.7
1395,2019-02-28 03:00:00+00:00,0.0,3.7,1.7
1396,2019-02-28 04:00:00+00:00,0.0,3.5,1.0
1397,2019-02-28 05:00:00+00:00,0.0,4.6,1.4
1398,2019-02-28 06:00:00+00:00,0.0,2.5,2.5
1399,2019-02-28 07:00:00+00:00,2.0,2.9,1.4
1400,2019-02-28 08:00:00+00:00,5.0,5.3,1.4
1401,2019-02-28 09:00:00+00:00,7.0,7.2,2.4
1402,2019-02-28 10:00:00+00:00,7.0,9.1,3.2
1403,2019-02-28 11:00:00+00:00,7.0,10.2,3.6
1404,2019-02-28 12:00:00+00:00,7.0,11.9,3.9
1405,2019-02-28 13:00:00+00:00,7.0,12.0,5.0
1406,2019-02-28 14:00:00+00:00,7.0,13.5,5.4
1407,2019-02-28 15:00:00+00:00,6.0,12.5,5.2
1408,2019-02-28 16:00:00+00:00,7.0,12.8,5.8
1409,2019-02-28 17:00:00+00:00,7.0,11.3,7.3
1410,2019-02-28 18:00:00+00:00,7.0,10.5,7.3
1411,2019-02-28 19:00:00+00:00,7.0,10.5,3.0
1412,2019-02-28 20:00:00+00:00,8.0,9.9,3.0
1413,2019-02-28 21:00:00+00:00,8.0,9.7,2.7
1414,2019-02-28 22:00:00+00:00,8.0,9.1,1.8
1415,2019-02-28 23:00:00+00:00,8.0,9.3,2.8
1416,2019-03-01 00:00:00+00:00,8.0,8.9,2.3
1417,2019-03-01 01:00:00+00:00,8.0,9.0,2.4
1418,2019-03-01 02:00:00+00:00,8.0,9.1,2.7
1419,2019-03-01 03:00:00+00:00,8.0,9.0,2.3
1420,2019-03-01 04:00:00+00:00,8.0,8.9,2.1
1421,2019-03-01 05:00:00+00:00,8.0,8.4,1.7
1422,2019-03-01 06:00:00+00:00,8.0,8.2,1.2
1423,2019-03-01 07:00:00+00:00,7.0,8.2,1.5
1424,2019-03-01 08:00:00+00:00,7.0,8.4,1.4
1425,2019-03-01 09:00:00+00:00,7.0,8.7,2.5
1426,2019-03-01 10:00:00+00:00,7.0,7.7,3.5
1427,2019-03-01 11:00:00+00:00,7.0,5.6,5.9
1428,2019-03-01 12:00:00+00:00,7.0,5.9,4.7
1429,2019-03-01 13:00:00+00:00,7.0,5.5,4.9
1430,2019-03-01 14:00:00+00:00,7.0,5.4,4.4
1431,2019-03-01 15:00:00+00:00,7.0,5.4,4.3
1432,2019-03-01 16:00:00+00:00,7.0,5.0,4.0
1433,2019-03-01 17:00:00+00:00,7.0,5.3,3.6
1434,2019-03-01 18:00:00+00:00,7.0,5.2,3.3
1435,2019-03-01 19:00:00+00:00,7.0,5.1,3.9
1436,2019-03-01 20:00:00+00:00,8.0,5.0,3.2
1437,2019-03-01 21:00:00+00:00,8.0,5.0,3.3
1438,2019-03-01 22:00:00+00:00,8.0,4.8,3.2
1439,2019-03-01 23:00:00+00:00,8.0,4.6,2.7
1440,2019-03-02 00:00:00+00:00,8.0,4.4,3.2
1441,2019-03-02 01:00:00+00:00,7.0,4.4,1.8
1442,2019-03-02 02:00:00+00:00,8.0,4.6,2.3
1443,2019-03-02 03:00:00+00:00,8.0,4.5,2.2
1444,2019-03-02 04:00:00+00:00,8.0,4.6,2.2
1445,2019-03-02 05:00:00+00:00,7.0,4.3,2.3
1446,2019-03-02 06:00:00+00:00,7.0,4.1,2.5
1447,2019-03-02 07:00:00+00:00,8.0,3.9,1.9
1448,2019-03-02 08:00:00+00:00,7.0,4.7,1.9
1449,2019-03-02 09:00:00+00:00,7.0,5.7,2.0
1450,2019-03-02 10:00:00+00:00,7.0,6.2,2.0
1451,2019-03-02 11:00:00+00:00,8.0,6.5,2.7
1452,2019-03-02 12:00:00+00:00,8.0,7.0,2.5
1453,2019-03-02 13:00:00+00:00,8.0,7.6,2.9
1454,2019-03-02 14:00:00+00:00,6.0,9.8,3.6
1455,2019-03-02 15:00:00+00:00,7.0,10.1,3.8
1456,2019-03-02 16:00:00+00:00,7.0,10.6,3.7
1457,2019-03-02 17:00:00+00:00,8.0,10.5,3.7
1458,2019-03-02 18:00:00+00:00,8.0,9.1,4.5
1459,2019-03-02 19:00:00+00:00,7.0,8.3,3.1
1460,2019-03-02 20:00:00+00:00,7.0,8.5,3.8
1461,2019-03-02 21:00:00+00:00,7.0,9.4,4.4
1462,2019-03-02 22:00:00+00:00,7.0,9.8,5.5
1463,2019-03-02 23:00:00+00:00,7.0,9.8,6.1
1464,2019-03-03 00:00:00+00:00,7.0,9.6,6.4
1465,2019-03-03 01:00:00+00:00,7.0,9.6,5.8
1466,2019-03-03 02:00:00+00:00,7.0,10.0,6.6
1467,2019-03-03 03:00:00+00:00,7.0,10.0,6.6
1468,2019-03-03 04:00:00+00:00,7.0,10.1,7.1
1469,2019-03-03 05:00:00+00:00,7.0,9.6,7.6
1470,2019-03-03 06:00:00+00:00,7.0,9.1,6.9
1471,2019-03-03 07:00:00+00:00,8.0,8.9,7.1
1472,2019-03-03 08:00:00+00:00,8.0,9.0,7.4
1473,2019-03-03 09:00:00+00:00,8.0,9.3,6.7
1474,2019-03-03 10:00:00+00:00,8.0,9.6,6.6
1475,2019-03-03 11:00:00+00:00,8.0,10.1,6.9
1476,2019-03-03 12:00:00+00:00,8.0,10.4,7.7
1477,2019-03-03 13:00:00+00:00,8.0,11.2,7.5
1478,2019-03-03 14:00:00+00:00,8.0,11.1,7.7
1479,2019-03-03 15:00:00+00:00,8.0,10.9,8.0
1480,2019-03-03 16:00:00+00:00,8.0,11.0,7.1
1481,2019-03-03 17:00:00+00:00,8.0,11.1,6.7
1482,2019-03-03 18:00:00+00:00,8.0,11.4,6.3
1483,2019-03-03 19:00:00+00:00,7.0,11.6,6.6
1484,2019-03-03 20:00:00+00:00,7.0,11.8,6.6
1485,2019-03-03 21:00:00+00:00,8.0,11.6,6.7
1486,2019-03-03 22:00:00+00:00,8.0,11.7,6.7
1487,2019-03-03 23:00:00+00:00,7.0,11.9,6.3
1488,2019-03-04 00:00:00+00:00,7.0,12.2,5.8
1489,2019-03-04 01:00:00+00:00,7.0,12.4,6.7
1490,2019-03-04 02:00:00+00:00,7.0,12.5,6.7
1491,2019-03-04 03:00:00+00:00,7.0,12.4,6.5
1492,2019-03-04 04:00:00+00:00,7.0,12.4,6.6
1493,2019-03-04 05:00:00+00:00,7.0,12.0,5.1
1494,2019-03-04 06:00:00+00:00,7.0,13.2,7.5
1495,2019-03-04 07:00:00+00:00,7.0,11.5,10.3
1496,2019-03-04 08:00:00+00:00,6.0,10.0,9.9
1497,2019-03-04 09:00:00+00:00,7.0,7.4,11.1
1498,2019-03-04 10:00:00+00:00,7.0,10.1,9.4
1499,2019-03-04 11:00:00+00:00,8.0,9.1,11.9
1500,2019-03-04 12:00:00+00:00,7.0,6.6,10.3
1501,2019-03-04 13:00:00+00:00,7.0,7.5,8.9
1502,2019-03-04 14:00:00+00:00,7.0,8.0,9.6
1503,2019-03-04 15:00:00+00:00,7.0,8.4,11.2
1504,2019-03-04 16:00:00+00:00,7.0,8.4,10.4
1505,2019-03-04 17:00:00+00:00,7.0,8.1,8.4
1506,2019-03-04 18:00:00+00:00,3.0,7.3,9.0
1507,2019-03-04 19:00:00+00:00,5.0,6.9,8.6
1508,2019-03-04 20:00:00+00:00,6.0,7.0,7.3
1509,2019-03-04 21:00:00+00:00,3.0,6.7,6.5
1510,2019-03-04 22:00:00+00:00,7.0,7.2,6.4
1511,2019-03-04 23:00:00+00:00,7.0,5.9,7.4
1512,2019-03-05 00:00:00+00:00,7.0,5.9,7.4
1513,2019-03-05 01:00:00+00:00,7.0,6.4,7.9
1514,2019-03-05 02:00:00+00:00,7.0,6.6,7.6
1515,2019-03-05 03:00:00+00:00,7.0,6.4,7.7
1516,2019-03-05 04:00:00+00:00,7.0,5.8,7.9
1517,2019-03-05 05:00:00+00:00,7.0,5.5,8.0
1518,2019-03-05 06:00:00+00:00,7.0,5.3,7.6
1519,2019-03-05 07:00:00+00:00,7.0,5.1,7.1
1520,2019-03-05 08:00:00+00:00,7.0,5.6,6.7
1521,2019-03-05 09:00:00+00:00,7.0,6.0,7.7
1522,2019-03-05 10:00:00+00:00,7.0,6.1,6.9
1523,2019-03-05 11:00:00+00:00,7.0,6.2,6.2
1524,2019-03-05 12:00:00+00:00,7.0,6.7,5.8
1525,2019-03-05 13:00:00+00:00,6.0,8.4,6.9
1526,2019-03-05 14:00:00+00:00,6.0,8.7,7.8
1527,2019-03-05 15:00:00+00:00,1.0,9.3,7.8
1528,2019-03-05 16:00:00+00:00,2.0,9.2,6.3
1529,2019-03-05 17:00:00+00:00,2.0,8.8,4.7
1530,2019-03-05 18:00:00+00:00,1.0,7.7,3.7
1531,2019-03-05 19:00:00+00:00,2.0,7.2,3.1
1532,2019-03-05 20:00:00+00:00,2.0,6.0,3.1
1533,2019-03-05 21:00:00+00:00,2.0,4.9,2.2
1534,2019-03-05 22:00:00+00:00,3.0,4.8,2.3
1535,2019-03-05 23:00:00+00:00,2.0,4.3,2.0
1536,2019-03-06 00:00:00+00:00,6.0,4.1,2.5
1537,2019-03-06 01:00:00+00:00,7.0,4.3,3.2
1538,2019-03-06 02:00:00+00:00,7.0,4.7,3.4
1539,2019-03-06 03:00:00+00:00,8.0,4.9,3.3
1540,2019-03-06 04:00:00+00:00,8.0,4.9,3.6
1541,2019-03-06 05:00:00+00:00,8.0,5.4,3.4
1542,2019-03-06 06:00:00+00:00,7.0,5.4,3.2
1543,2019-03-06 07:00:00+00:00,7.0,5.8,3.3
1544,2019-03-06 08:00:00+00:00,7.0,6.5,3.4
1545,2019-03-06 09:00:00+00:00,7.0,7.9,3.5
1546,2019-03-06 10:00:00+00:00,7.0,9.4,4.8
1547,2019-03-06 11:00:00+00:00,7.0,11.9,6.2
1548,2019-03-06 12:00:00+00:00,7.0,13.3,6.7
1549,2019-03-06 13:00:00+00:00,7.0,13.9,6.1
1550,2019-03-06 14:00:00+00:00,7.0,14.2,6.0
1551,2019-03-06 15:00:00+00:00,7.0,13.8,5.6
1552,2019-03-06 16:00:00+00:00,7.0,13.0,5.9
1553,2019-03-06 17:00:00+00:00,7.0,11.7,5.7
1554,2019-03-06 18:00:00+00:00,7.0,12.0,4.9
1555,2019-03-06 19:00:00+00:00,8.0,11.5,5.8
1556,2019-03-06 20:00:00+00:00,8.0,10.9,5.9
1557,2019-03-06 21:00:00+00:00,8.0,10.8,5.7
1558,2019-03-06 22:00:00+00:00,8.0,10.6,6.0
1559,2019-03-06 23:00:00+00:00,8.0,10.7,5.4
1560,2019-03-07 00:00:00+00:00,7.0,10.4,5.0
1561,2019-03-07 01:00:00+00:00,7.0,10.4,4.5
1562,2019-03-07 02:00:00+00:00,8.0,10.9,4.7
1563,2019-03-07 03:00:00+00:00,7.0,10.4,4.5
1564,2019-03-07 04:00:00+00:00,8.0,10.7,4.3
1565,2019-03-07 05:00:00+00:00,7.0,10.8,4.5
1566,2019-03-07 06:00:00+00:00,7.0,10.6,4.1
1567,2019-03-07 07:00:00+00:00,7.0,12.5,6.6
1568,2019-03-07 08:00:00+00:00,7.0,9.2,11.4
1569,2019-03-07 09:00:00+00:00,7.0,8.6,10.3
1570,2019-03-07 10:00:00+00:00,7.0,8.7,8.4
1571,2019-03-07 11:00:00+00:00,7.0,10.4,9.1
1572,2019-03-07 12:00:00+00:00,7.0,9.9,9.1
1573,2019-03-07 13:00:00+00:00,5.0,8.8,9.4
1574,2019-03-07 14:00:00+00:00,7.0,9.9,8.8
1575,2019-03-07 15:00:00+00:00,7.0,10.2,9.2
1576,2019-03-07 16:00:00+00:00,7.0,7.5,9.6
1577,2019-03-07 17:00:00+00:00,4.0,7.9,6.2
1578,2019-03-07 18:00:00+00:00,5.0,6.9,5.3
1579,2019-03-07 19:00:00+00:00,5.0,8.6,8.2
1580,2019-03-07 20:00:00+00:00,3.0,8.4,9.0
1581,2019-03-07 21:00:00+00:00,7.0,8.4,9.0
1582,2019-03-07 22:00:00+00:00,7.0,8.7,10.7
1583,2019-03-07 23:00:00+00:00,7.0,8.5,10.6
1584,2019-03-08 00:00:00+00:00,7.0,7.6,10.8
1585,2019-03-08 01:00:00+00:00,7.0,7.1,10.4
1586,2019-03-08 02:00:00+00:00,7.0,7.0,10.4
1587,2019-03-08 03:00:00+00:00,7.0,6.9,11.7
1588,2019-03-08 04:00:00+00:00,7.0,7.0,11.4
1589,2019-03-08 05:00:00+00:00,7.0,6.5,10.1
1590,2019-03-08 06:00:00+00:00,7.0,6.6,9.1
1591,2019-03-08 07:00:00+00:00,8.0,5.7,7.7
1592,2019-03-08 08:00:00+00:00,7.0,6.7,7.7
1593,2019-03-08 09:00:00+00:00,4.0,6.8,8.0
1594,2019-03-08 10:00:00+00:00,6.0,7.2,8.1
1595,2019-03-08 11:00:00+00:00,7.0,5.6,7.6
1596,2019-03-08 12:00:00+00:00,7.0,6.5,6.4
1597,2019-03-08 13:00:00+00:00,6.0,7.7,7.1
1598,2019-03-08 14:00:00+00:00,7.0,8.1,7.3
1599,2019-03-08 15:00:00+00:00,3.0,8.7,6.5
1600,2019-03-08 16:00:00+00:00,6.0,8.6,6.2
1601,2019-03-08 17:00:00+00:00,7.0,8.5,2.9
1602,2019-03-08 18:00:00+00:00,8.0,8.4,3.2
1603,2019-03-08 19:00:00+00:00,7.0,8.2,3.2
