temperature,std_month,std_day,std_hour,std_temperature_lag_1,std_temperature_lag_2,std_temperature_lag_3,std_temperature_lag_4,std_temperature_lag_5,std_temperature_lag_6
0.3,-1.2290223542435166,-0.19357385283832013,-1.2268643471039484,-1.4883775990968724,-1.448999216742608,-1.2904419361653297,-1.0523859021902495,-0.9202198607875396,-0.8410009015740525
0.4,-1.2290223542435166,-0.19357385283832013,-1.0824284499450552,-1.6075384926361436,-1.4887231486408479,-1.4493531042120575,-1.2907751686536642,-1.0526686946822361,-0.9204755902696534
-0.1,-1.2290223542435166,-0.19357385283832013,-0.9379925527861618,-1.5942983933540023,-1.6078949443355668,-1.4890808962237394,-1.4497013462959407,-1.2910765956926897,-1.0529334047623216
-0.8,-1.2290223542435166,-0.19357385283832013,-0.7935566556272684,-1.6604988897647086,-1.5946536337028203,-1.608264272258785,-1.48943289070651,-1.4500151963663255,-1.2913574708491247
0.1,-1.2290223542435166,-0.19357385283832013,-0.6491207584683751,-1.7531795847396976,-1.6608601868665531,-1.5950216749215578,-1.6086275239382173,-1.4897498465347343,-1.4503068482403265
-1.3,-1.2290223542435166,-0.19357385283832013,-0.5046848613094819,-1.6340186912004262,-1.753549361295779,-1.6612346616076943,-1.5953836758013609,-1.608953797039961,-1.490044192588127
1.2,-1.2290223542435166,-0.19357385283832013,-0.3602489641505885,-1.8193800811504037,-1.63437756560106,-1.7539328429682854,-1.6616029164856427,-1.5957089136504914,-1.6092562256315284
3.9,-1.2290223542435166,-0.19357385283832013,-0.2158130669916952,-1.4883775990968724,-1.819755914459512,-1.6347494669332396,-1.7543098534436374,-1.6619333305978397,-1.5960104441822616
4.5,-1.2290223542435166,-0.19357385283832013,-0.07137716983280189,-1.1308949184790584,-1.4887231486408479,-1.820145829654422,-1.6351152202119301,-1.7546475143241274,-1.6622393514285956
6.9,-1.2290223542435166,-0.19357385283832013,0.07305872732609141,-1.0514543227862108,-1.1312077615566904,-1.4890808962237394,-1.8205290941279193,-1.6354435638189004,-1.7549598215734636
9.3,-1.2290223542435166,-0.19357385283832013,0.21749462448498472,-0.7336919400148206,-1.0517598977602112,-1.1315307681186022,-1.48943289070651,-1.8208719312714754,-1.635747788530062
10.6,-1.2290223542435166,-0.19357385283832013,0.361930521643878,-0.41592955724343045,-0.7339684425742936,-1.0520751840952385,-1.1318489910113878,-1.4897498465347343,-1.8211887288197977
11.3,-1.2290223542435166,-0.19357385283832013,0.5063664188027713,-0.24380826657559426,-0.416176987388376,-0.7342528480017833,-1.0523859021902495,-1.1321379950190538,-1.490044192588127
11.9,-1.2290223542435166,-0.19357385283832013,0.6508023159616646,-0.15112757160060533,-0.24403994916267083,-0.41643051190832797,-0.7345335469056965,-1.0526686946822361,-1.1324080934579226
11.2,-1.2290223542435166,-0.19357385283832013,0.795238213120558,-0.07168697590775785,-0.15135077473344472,-0.24427674652437323,-0.4166811916211435,-0.7347914933349645,-1.0529334047623216
7.5,-1.2290223542435166,-0.19357385283832013,0.9396741102794512,-0.16436767088274679,-0.07190291093696538,-0.15157856516378201,-0.24451116584201074,-0.41691429198769303,-0.7350346499799177
5.3,-1.2290223542435166,-0.19357385283832013,1.0841100074383445,-0.6542513443219732,-0.16459208536619147,-0.07212298114041825,-0.15180422888401598,-0.24473080792458782,-0.41713589519751393
3.0,-1.2290223542435166,-0.19357385283832013,1.2285459045972378,-0.9455335285290808,-0.6545205787778142,-0.16482116250100948,-0.07234114006287777,-0.15201662419830017,-0.2449407363570453
1.1,-1.2290223542435166,-0.19357385283832013,1.3729818017561313,-1.2500558120183296,-0.9458294126982387,-0.6547972639784195,-0.16504807702087254,-0.07254732386148235,-0.15222026621217738
0.9,-1.2290223542435166,-0.19357385283832013,1.5174176989150245,-1.5016176983790135,-1.2503795572514096,-0.9461344053974201,-0.6550704580845583,-0.16526150758777,-0.07274557751657648
-0.5,-1.2290223542435166,-0.19357385283832013,1.6618535960739178,-1.528097896943296,-1.5019644592735943,-1.250714144153648,-0.9464351170953986,-0.6553221929981468,-0.1654660476614444
-0.5,-1.2290223542435166,-0.07992023807574868,-1.6601720385806282,-1.7134592868932736,-1.5284470805390875,-1.5023234935609668,-1.2510436242430951,-0.9467096275664789,-0.6555599612843169
0.6,-1.2290223542435166,-0.07992023807574868,-1.515736141421735,-1.7134592868932736,-1.7138254293975395,-1.5288086882354213,-1.5026767388433664,-1.2513419455242807,-0.946967153168187
-0.3,-1.2290223542435166,-0.07992023807574868,-1.3713002442628417,-1.5678181947897198,-1.7138254293975395,-1.7142050509566036,-1.529164435117079,-1.502994729924204,-1.251620126501324
-0.9,-1.2290223542435166,-0.07992023807574868,-1.2268643471039484,-1.6869790883289912,-1.5681710124373271,-1.7142050509566036,-1.7145783090330682,-1.5294844967031431,-1.5032899740373937
-1.5,-1.2290223542435166,-0.07992023807574868,-1.0824284499450552,-1.7664196840218387,-1.6873428081320463,-1.5685364802471031,-1.7145783090330682,-1.7149128641557183,-1.5297815369359273
-0.8,-1.2290223542435166,-0.07992023807574868,-0.9379925527861618,-1.8458602797146861,-1.7667906719285258,-1.687719856282149,-1.5688959795276483,-1.7149128641557183,-1.715222477225663
0.8,-1.2290223542435166,-0.07992023807574868,-0.7935566556272684,-1.7531795847396976,-1.846238535725005,-1.7671754403055127,-1.6880906127593556,-1.5692191468715522,-1.715222477225663
1.1,-1.2290223542435166,-0.07992023807574868,-0.6491207584683751,-1.5413379962254372,-1.753549361295779,-1.8466310243288764,-1.7675537015804939,-1.688423097376779,-1.569518881283728
1.0,-1.2290223542435166,-0.07992023807574868,-0.5046848613094819,-1.5016176983790135,-1.541688391171834,-1.7539328429682854,-1.8470167904016321,-1.767892397713597,-1.6887309143271294
3.2,-1.2290223542435166,-0.07992023807574868,-0.3602489641505885,-1.5148577976611548,-1.5019644592735943,-1.5420512855726485,-1.7543098534436374,-1.8473616980504146,-1.7682056030227302
6.4,-1.2290223542435166,-0.07992023807574868,-0.2158130669916952,-1.2235756134540472,-1.515205769906341,-1.5023234935609668,-1.5424082832539354,-1.7546475143241274,-1.8476802917183313
9.1,-1.2290223542435166,-0.07992023807574868,-0.07137716983280189,-0.7998924364255269,-1.2238969359859166,-1.515566090898194,-1.5026767388433664,-1.5427293800926127,-1.7549598215734636
11.2,-1.2290223542435166,-0.07992023807574868,0.07305872732609141,-0.44240975580771313,-0.8001749957380264,-1.2242289494791931,-1.5159205869802226,-1.502994729924204,-1.5430273183851941
13.0,-1.2290223542435166,-0.07992023807574868,0.21749462448498472,-0.16436767088274679,-0.4426596086538693,-0.8004658346879198,-1.2245559279693823,-1.5162396133136735,-1.5032899740373937
14.5,-1.2290223542435166,-0.07992023807574868,0.361930521643878,0.07395411619579591,-0.16459208536619147,-0.44291570658278273,-0.8007527875899784,-1.2248521787453415,-1.5165357554866605
15.4,-1.2290223542435166,-0.07992023807574868,0.5063664188027713,0.27255560542791474,0.07375150602324677,-0.16482116250100948,-0.44316888789485637,-0.8010159102823128,-1.2251285636027904
16.2,-1.2290223542435166,-0.07992023807574868,0.6508023159616646,0.3917164989671861,0.27237116551444523,0.073545589569082,-0.16504807702087254,-0.44340405876663247,-0.8012635572262519
15.8,-1.2290223542435166,-0.07992023807574868,0.795238213120558,0.497637293224316,0.3915429612091644,0.2721845496274915,0.0733411894425423,-0.16526150758777,-0.4436274580960477
12.8,-1.2290223542435166,-0.07992023807574868,0.9396741102794512,0.4446768960957512,0.4974734462711367,0.39136792566253725,0.2719989114953879,0.07314639342268368,-0.1654660476614444
12.1,-1.2290223542435166,-0.07992023807574868,1.0841100074383445,0.04747391763151349,0.44450820374015065,0.4973087043603555,0.39119354472709533,0.2718196442647283,0.07295801842535857
11.5,-1.2290223542435166,-0.07992023807574868,1.2285459045972378,-0.04520677734347544,0.04726888475775374,0.4443383150114465,0.4971443298219462,0.3910235947699552,0.27164474016436096
9.0,-1.2290223542435166,-0.07992023807574868,1.3729818017561313,-0.12464737303632292,-0.04542028967147235,0.047060394894627496,0.4441689372745209,0.4969826618857122,0.39085677320776246
7.6,-1.2290223542435166,-0.07992023807574868,1.5174176989150245,-0.45564985508985434,-0.12486815346795169,-0.04563778646596374,0.04685349316882964,0.4440031283278338,0.4968230248018969
7.0,-1.2290223542435166,-0.07992023807574868,1.6618535960739178,-0.641011245039832,-0.4559009192866158,-0.1250933704893275,-0.04585344378916512,0.04665662664374449,0.4438398990048298
6.4,-1.2290223542435166,0.03373337668682276,-1.6601720385806282,-0.7204518407326794,-0.6412792681450677,-0.45615830392001,-0.12531653261030332,-0.04605755708254316,0.046466455526825004
6.3,-1.2290223542435166,0.03373337668682276,-1.515736141421735,-0.7998924364255269,-0.7207271319415471,-0.6415546666411922,-0.4564127360317127,-0.12552685741936098,-0.04625401461804292
5.0,-1.2290223542435166,0.03373337668682276,-1.3713002442628417,-0.8131325357076683,-0.8001749957380264,-0.721010250664556,-0.641826609947702,-0.4566489421561021,-0.12572870331364383
3.9,-1.2290223542435166,0.03373337668682276,-1.2268643471039484,-0.9852538263755045,-0.8134163063707731,-0.8004658346879198,-0.7212896987688402,-0.6420773096086771,-0.4568732395453145
1.9,-1.2290223542435166,0.03373337668682276,-1.0824284499450552,-1.1308949184790584,-0.9855533445964784,-0.8137084320251471,-0.8007527875899784,-0.7215466099454949,-0.6423141798350501
0.2,-1.2290223542435166,0.03373337668682276,-0.9379925527861618,-1.3956969041218834,-1.1312077615566904,-0.985862197409102,-0.8139966357268348,-0.8010159102823128,-0.721788868530651
0.2,-1.2290223542435166,0.03373337668682276,-0.7935566556272684,-1.6207785919182849,-1.396033974211622,-1.1315307681186022,-0.9861666615059677,-0.8142607936717825,-0.8012635572262519
-0.8,-1.2290223542435166,0.03373337668682276,-0.6491207584683751,-1.6207785919182849,-1.6211362549683135,-1.3963827148631482,-1.1318489910113878,-0.9864442777348879,-0.8145093386755188
-1.0,-1.2290223542435166,0.03373337668682276,-0.5046848613094819,-1.7531795847396976,-1.6211362549683135,-1.6215068695960124,-1.3967259537485153,-1.1321379950190538,-0.9867044975159875
0.9,-1.2290223542435166,0.03373337668682276,-0.3602489641505885,-1.77965978330398,-1.753549361295779,-1.6215068695960124,-1.6218713720750737,-1.3970356628084468,-1.1324080934579226
6.3,-1.2290223542435166,0.03373337668682276,-0.2158130669916952,-1.528097896943296,-1.7800319825612723,-1.7539328429682854,-1.6218713720750737,-1.6221986804294308,-1.397323722443259
9.8,-1.2290223542435166,0.03373337668682276,-0.07137716983280189,-0.8131325357076683,-1.5284470805390875,-1.78041803764274,-1.7543098534436374,-1.6221986804294308,-1.6225020070807954
11.3,-1.2290223542435166,0.03373337668682276,0.07305872732609141,-0.3497290608327242,-0.8134163063707731,-1.5288086882354213,-1.7807975497173503,-1.7546475143241274,-1.6225020070807954
12.6,-1.2290223542435166,0.03373337668682276,0.21749462448498472,-0.15112757160060533,-0.3499704342246432,-0.8137084320251471,-1.529164435117079,-1.7811372811030666,-1.7549598215734636
13.4,-1.2290223542435166,0.03373337668682276,0.361930521643878,0.020993719067230843,-0.15135077473344472,-0.3502175252221915,-0.8139966357268348,-1.5294844967031431,-1.781451384471997
14.4,-1.2290223542435166,0.03373337668682276,0.5063664188027713,0.126914513324361,0.020786263492260468,-0.15157856516378201,-0.3504619509368616,-0.8142607936717825,-1.5297815369359273
14.6,-1.2290223542435166,0.03373337668682276,0.6508023159616646,0.25931550614577353,0.12671674855423307,0.020575200220172757,-0.15180422888401598,-0.3506898750403448,-0.8145093386755188
13.9,-1.2290223542435166,0.03373337668682276,0.795238213120558,0.28579570471005594,0.2591298548816987,0.12651597891799124,0.020365796895116754,-0.15201662419830017,-0.3509069879511798
11.9,-1.2290223542435166,0.03373337668682276,0.9396741102794512,0.19311500973506726,0.28561247614719176,0.25894195229026423,0.12631658198996784,0.02016685986480506,-0.15222026621217738
7.3,-1.2290223542435166,0.03373337668682276,1.0841100074383445,-0.07168697590775785,0.1929233017179659,0.28542714696471877,0.2587550633585316,0.1261259269805623,0.019974892628291212
5.8,-1.2290223542435166,0.03373337668682276,1.2285459045972378,-0.6807315428862557,-0.07190291093696538,0.19272896560412775,0.28524275963224427,0.25857476087525877,0.12594114422242592
3.9,-1.2290223542435166,0.03373337668682276,1.3729818017561313,-0.8793330321183745,-0.6810032000433074,-0.07212298114041825,0.1925358226742497,0.28506452765419793,0.25839895871509416
2.5,-1.2290223542435166,0.03373337668682276,1.5174176989150245,-1.1308949184790584,-0.8796228595345059,-0.6812824586528741,-0.07234114006287777,0.19235034392791053,0.2848905216136277
1.8,-1.2290223542435166,0.03373337668682276,1.6618535960739178,-1.316256308429036,-1.1312077615566904,-0.8799214187112836,-0.681558154358271,-0.07254732386148235,0.19217005146876004
0.7,-1.2290223542435166,0.14738699144939418,-1.6601720385806282,-1.4089370034040247,-1.3165861104151424,-1.1315307681186022,-0.8802158764111168,-0.6818119597770861,-0.07274557751657648
0.1,-1.2290223542435166,0.14738699144939418,-1.515736141421735,-1.5545780955075787,-1.4092752848443684,-1.3169271308397845,-1.1318489910113878,-0.8804852106191307,-0.6820515241828505
-0.2,-1.2290223542435166,0.14738699144939418,-1.3713002442628417,-1.6340186912004262,-1.5549297018045807,-1.4096253122003755,-1.317262864927377,-1.1321379950190538,-0.8807382459218529
-0.5,-1.2290223542435166,0.14738699144939418,-1.2268643471039484,-1.6737389890468497,-1.63437756560106,-1.555293882909876,-1.4099698018853717,-1.317566362471629,-1.1324080934579226
-0.4,-1.2290223542435166,0.14738699144939418,-1.0824284499450552,-1.7134592868932736,-1.6741014974992996,-1.6347494669332396,-1.5556521313907918,-1.4102805461979164,-1.3178490337476583
-0.3,-1.2290223542435166,0.14738699144939418,-0.9379925527861618,-1.7002191876111323,-1.7138254293975395,-1.6744772589449215,-1.6351152202119301,-1.5559742634820826,-1.4105695038925259
0.7,-1.2290223542435166,0.14738699144939418,-0.7935566556272684,-1.6869790883289912,-1.700584118764793,-1.7142050509566036,-1.6748467646224992,-1.6354435638189004,-1.5562730998344612
-0.3,-1.2290223542435166,0.14738699144939418,-0.6491207584683751,-1.5545780955075787,-1.6873428081320463,-1.7009624536193761,-1.7145783090330682,-1.6751782139873093,-1.635747788530062
0.1,-1.2290223542435166,0.14738699144939418,-0.5046848613094819,-1.6869790883289912,-1.5549297018045807,-1.687719856282149,-1.701334460896212,-1.7149128641557183,-1.6754851328778624
2.2,-1.2290223542435166,0.14738699144939418,-0.3602489641505885,-1.6340186912004262,-1.6873428081320463,-1.555293882909876,-1.6880906127593556,-1.7016679807662487,-1.715222477225663
5.2,-1.2290223542435166,0.14738699144939418,-0.2158130669916952,-1.35597660627546,-1.63437756560106,-1.687719856282149,-1.5556521313907918,-1.688423097376779,-1.7019766957763962
8.5,-1.2290223542435166,0.14738699144939418,-0.07137716983280189,-0.958773627811222,-1.3563100423133823,-1.6347494669332396,-1.6880906127593556,-1.5559742634820826,-1.6887309143271294
10.9,-1.2290223542435166,0.14738699144939418,0.07305872732609141,-0.5218503515005606,-0.9590707233309852,-1.3566549228514662,-1.6351152202119301,-1.688423097376779,-1.5562730998344612
12.6,-1.2290223542435166,0.14738699144939418,0.21749462448498472,-0.20408796872917043,-0.5221074724503486,-0.9593770027346473,-1.356994409337946,-1.6354435638189004,-1.6887309143271294
13.9,-1.2290223542435166,0.14738699144939418,0.361930521643878,0.020993719067230843,-0.20431601726443102,-0.5223712906061465,-0.9596789652322549,-1.357301012640038,-1.635747788530062
15.4,-1.2290223542435166,0.14738699144939418,0.5063664188027713,0.19311500973506726,0.020786263492260468,-0.20454895451269126,-0.5226319767159946,-0.9599545109559485,-1.3575863780954587
15.2,-1.2290223542435166,0.14738699144939418,0.6508023159616646,0.3917164989671861,0.1929233017179659,0.020575200220172757,-0.20477962143144152,-0.5228733591034503,-0.9602129346174538
14.6,-1.2290223542435166,0.14738699144939418,0.795238213120558,0.36523630040290345,0.3915429612091644,0.19272896560412775,0.020365796895116754,-0.2049961577561788,-0.5231021467916486
10.6,-1.2290223542435166,0.14738699144939418,0.9396741102794512,0.28579570471005594,0.3650603399436711,0.39136792566253725,0.1925358226742497,0.02016685986480506,-0.20520339200924473
8.4,-1.2290223542435166,0.14738699144939418,1.0841100074383445,-0.24380826657559426,0.28561247614719176,0.3648827309880825,0.39119354472709533,0.19235034392791053,0.019974892628291212
5.5,-1.2290223542435166,0.14738699144939418,1.2285459045972378,-0.5350904507827018,-0.24403994916267083,0.28542714696471877,0.36470584845338244,0.3910235947699552,0.19217005146876004
4.8,-1.2290223542435166,0.14738699144939418,1.3729818017561313,-0.9190533299647983,-0.5353487830830951,-0.24427674652437323,0.28524275963224427,0.36453382799101575,0.39085677320776246
4.7,-1.2290223542435166,0.14738699144939418,1.5174176989150245,-1.011734024939787,-0.9193467914327456,-0.5356138879433737,-0.24451116584201074,0.28506452765419793,0.36436521030922864
2.2,-1.2290223542435166,0.14738699144939418,1.6618535960739178,-1.0249741242219284,-1.0120359658619715,-0.9196492107229655,-0.5358758248528509,-0.24473080792458782,0.2848905216136277
0.5,-1.2290223542435166,0.2610406062119656,-1.6601720385806282,-1.35597660627546,-1.025277276494718,-1.0123473920835566,-0.9199474208216858,-0.5361182424929198,-0.2449407363570453
2.3,-1.2290223542435166,0.2610406062119656,-1.515736141421735,-1.5810582940718612,-1.3563100423133823,-1.0255899894207838,-1.0126543577796805,-0.9202198607875396,-0.5363479282409154
0.9,-1.2290223542435166,0.2610406062119656,-1.3713002442628417,-1.3427365069933184,-1.5814123230700738,-1.3566549228514662,-1.0258982059165367,-1.012934044513827,-0.9204755902696534
0.5,-1.2290223542435166,0.2610406062119656,-1.2268643471039484,-1.528097896943296,-1.3430687316806356,-1.5817790775843306,-1.356994409337946,-1.0261789279032967,-1.0131960604145211
0.6,-1.2290223542435166,0.2610406062119656,-1.0824284499450552,-1.5810582940718612,-1.5284470805390875,-1.3434123255142392,-1.5821398276645045,-1.357301012640038,-1.026441841863788
-0.5,-1.2290223542435166,0.2610406062119656,-0.9379925527861618,-1.5678181947897198,-1.5814123230700738,-1.5288086882354213,-1.34375056120109,-1.5824640302610218,-1.3575863780954587
-0.9,-1.2290223542435166,0.2610406062119656,-0.7935566556272684,-1.7134592868932736,-1.5681710124373271,-1.5817790775843306,-1.529164435117079,-1.3440561292505682,-1.5827646627329948
-1.1,-1.2290223542435166,0.2610406062119656,-0.6491207584683751,-1.7664196840218387,-1.7138254293975395,-1.5685364802471031,-1.5821398276645045,-1.5294844967031431,-1.3443405966461917
-1.2,-1.2290223542435166,0.2610406062119656,-0.5046848613094819,-1.792899882586121,-1.7667906719285258,-1.7142050509566036,-1.5688959795276483,-1.5824640302610218,-1.5297815369359273
0.5,-1.2290223542435166,0.2610406062119656,-0.3602489641505885,-1.8061399818682624,-1.7932732931940187,-1.7671754403055127,-1.7145783090330682,-1.5692191468715522,-1.5827646627329948
6.2,-1.2290223542435166,0.2610406062119656,-0.2158130669916952,-1.5810582940718612,-1.8065146038267652,-1.7936606349799673,-1.7675537015804939,-1.7149128641557183,-1.569518881283728
8.9,-1.2290223542435166,0.2610406062119656,-0.07137716983280189,-0.8263726349898095,-1.5814123230700738,-1.8069032323171945,-1.7940413978542065,-1.767892397713597,-1.715222477225663
11.2,-1.2290223542435166,0.2610406062119656,0.07305872732609141,-0.46888995437199554,-0.8266576170035196,-1.5817790775843306,-1.8072852459910629,-1.7943821644925362,-1.7682056030227302
13.7,-1.2290223542435166,0.2610406062119656,0.21749462448498472,-0.16436767088274679,-0.46914222991936233,-0.8269510293623744,-1.5821398276645045,-1.8076270478820056,-1.7946971659212638
15.4,-1.2290223542435166,0.2610406062119656,0.361930521643878,0.1666348111707846,-0.16459208536619147,-0.46940090125723727,-0.8272404838636912,-1.5824640302610218,-1.8079429473705306
16.2,-1.2290223542435166,0.2610406062119656,0.5063664188027713,0.3917164989671861,0.16644068045247262,-0.16482116250100948,-0.46965658416856904,-0.8275056770612521,-1.5827646627329948
16.8,-1.2290223542435166,0.2610406062119656,0.6508023159616646,0.497637293224316,0.3915429612091644,0.16624377092967302,-0.16504807702087254,-0.4698938255455717,-0.8277551201247856
16.4,-1.2290223542435166,0.2610406062119656,0.795238213120558,0.5770778889171637,0.4974734462711367,0.39136792566253725,0.16604812640053682,-0.16526150758777,-0.47011902099458125
11.4,-1.2290223542435166,0.2610406062119656,0.9396741102794512,0.5241174917885985,0.5769213100676163,0.4973087043603555,0.39119354472709533,0.1658605771489711,-0.1654660476614444
8.3,-1.2290223542435166,0.2610406062119656,1.0841100074383445,-0.13788747231846413,0.5239560675366298,0.5767642883837195,0.4971443298219462,0.3910235947699552,0.16567848857022624
6.1,-1.2290223542435166,0.2610406062119656,1.2285459045972378,-0.548330550064843,-0.13810946410069821,0.52379389903481,0.5766074186430846,0.4969826618857122,0.39085677320776246
10.6,-1.2290223542435166,0.2610406062119656,1.3729818017561313,-0.8396127342719508,-0.5485900937158417,-0.13833596782655475,0.5236320260956588,0.5764519622225303,0.4968230248018969
9.7,-1.2290223542435166,0.2610406062119656,1.5174176989150245,-0.24380826657559426,-0.8398989276362662,-0.548856485280601,-0.13856038074715965,0.5234724286646514,0.576297713497498
8.9,-1.2290223542435166,0.2610406062119656,1.6618535960739178,-0.36296916011486563,-0.24403994916267083,-0.8401936266996017,-0.5491196729897072,-0.13877174080883056,0.5233145877004305
8.6,-1.2290223542435166,0.3746942209745371,-1.6601720385806282,-0.46888995437199554,-0.36321174485738994,-0.24427674652437323,-0.8404843320005476,-0.5493631258823894,-0.1389744847629106
8.7,-1.2290223542435166,0.3746942209745371,-1.515736141421735,-0.5086102522184194,-0.46914222991936233,-0.363460122559419,-0.24451116584201074,-0.8407505604507218,-0.5495937096901822
8.1,-1.2290223542435166,0.3746942209745371,-1.3713002442628417,-0.4953701529362782,-0.5088661618176021,-0.46940090125723727,-0.36370579907371814,-0.24473080792458782,-0.8410009015740525
7.7,-1.2290223542435166,0.3746942209745371,-1.2268643471039484,-0.5748107486291256,-0.4956248511848556,-0.5091286932689192,-0.46965658416856904,-0.36393475842981465,-0.2449407363570453
7.3,-1.2290223542435166,0.3746942209745371,-1.0824284499450552,-0.6277711457576907,-0.5750727149813349,-0.495886095931692,-0.5093881285791383,-0.4698938255455717,-0.3641527694004468
6.4,-1.2290223542435166,0.3746942209745371,-0.9379925527861618,-0.6807315428862557,-0.6280379575123212,-0.5753416799550557,-0.4961442804422819,-0.5096284757139807,-0.47011902099458125
6.7,-1.2290223542435166,0.3746942209745371,-0.7935566556272684,-0.7998924364255269,-0.6810032000433074,-0.6283120693039649,-0.5756073692634202,-0.4963835923245111,-0.5098563653423819
6.9,-1.2290223542435166,0.3746942209745371,-0.6491207584683751,-0.7601721385791032,-0.8001749957380264,-0.6812824586528741,-0.6285827618108455,-0.5758528926613289,-0.4966105838931151
6.7,-1.2290223542435166,0.3746942209745371,-0.5046848613094819,-0.7336919400148206,-0.7604510638397868,-0.8004658346879198,-0.681558154358271,-0.6288324262192074,-0.576085272588716
6.8,-1.2290223542435166,0.3746942209745371,-0.3602489641505885,-0.7601721385791032,-0.7339684425742936,-0.7607380426762379,-0.8007527875899784,-0.6818119597770861,-0.6290683983857832
7.2,-1.2290223542435166,0.3746942209745371,-0.2158130669916952,-0.746932039296962,-0.7604510638397868,-0.7342528480017833,-0.7610212431794093,-0.8010159102823128,-0.6820515241828505
7.7,-1.2290223542435166,0.3746942209745371,-0.07137716983280189,-0.6939716421683969,-0.7472097532070402,-0.7607380426762379,-0.7345335469056965,-0.7612812601139038,-0.8012635572262519
8.6,-1.2290223542435166,0.3746942209745371,0.07305872732609141,-0.6277711457576907,-0.694244510676054,-0.7474954453390106,-0.7610212431794093,-0.7347914933349645,-0.7615262128784515
9.1,-1.2290223542435166,0.3746942209745371,0.21749462448498472,-0.5086102522184194,-0.6280379575123212,-0.6945250559901014,-0.7477773950425529,-0.7612812601139038,-0.7350346499799177
9.5,-1.2290223542435166,0.3746942209745371,0.361930521643878,-0.44240975580771313,-0.5088661618176021,-0.6283120693039649,-0.6948020024951274,-0.7480363767244342,-0.7615262128784515
9.7,-1.2290223542435166,0.3746942209745371,0.5063664188027713,-0.38944935867914804,-0.4426596086538693,-0.5091286932689192,-0.6285827618108455,-0.6950568431665557,-0.7482804314291847
9.5,-1.2290223542435166,0.3746942209745371,0.6508023159616646,-0.36296916011486563,-0.389694366122883,-0.44291570658278273,-0.5093881285791383,-0.6288324262192074,-0.6952973056321173
9.5,-1.2290223542435166,0.3746942209745371,0.795238213120558,-0.38944935867914804,-0.36321174485738994,-0.3899453172338735,-0.44316888789485637,-0.5096284757139807,-0.6290683983857832
9.3,-1.2290223542435166,0.3746942209745371,0.9396741102794512,-0.38944935867914804,-0.389694366122883,-0.363460122559419,-0.3901934953474308,-0.44340405876663247,-0.5098563653423819
8.9,-1.2290223542435166,0.3746942209745371,1.0841100074383445,-0.41592955724343045,-0.389694366122883,-0.3899453172338735,-0.36370579907371814,-0.39042452520875387,-0.4436274580960477
8.3,-1.2290223542435166,0.3746942209745371,1.2285459045972378,-0.46888995437199554,-0.416176987388376,-0.3899453172338735,-0.3901934953474308,-0.36393475842981465,-0.3906443322989804
7.0,-1.2290223542435166,0.3746942209745371,1.3729818017561313,-0.548330550064843,-0.46914222991936233,-0.41643051190832797,-0.3901934953474308,-0.39042452520875387,-0.3641527694004468
4.5,-1.2290223542435166,0.3746942209745371,1.5174176989150245,-0.7204518407326794,-0.5485900937158417,-0.46940090125723727,-0.4166811916211435,-0.39042452520875387,-0.3906443322989804
3.9,-1.2290223542435166,0.3746942209745371,1.6618535960739178,-1.0514543227862108,-0.7207271319415471,-0.548856485280601,-0.46965658416856904,-0.41691429198769303,-0.3906443322989804
4.9,-1.2290223542435166,0.4883478357371085,-1.6601720385806282,-1.1308949184790584,-1.0517598977602112,-0.721010250664556,-0.5491196729897072,-0.4698938255455717,-0.41713589519751393
5.3,-1.2290223542435166,0.4883478357371085,-1.515736141421735,-0.9984939256576457,-1.1312077615566904,-1.0520751840952385,-0.7212896987688402,-0.5493631258823894,-0.47011902099458125
4.2,-1.2290223542435166,0.4883478357371085,-1.3713002442628417,-0.9455335285290808,-0.9987946552292248,-1.1315307681186022,-1.0523859021902495,-0.7215466099454949,-0.5495937096901822
4.7,-1.2290223542435166,0.4883478357371085,-1.2268643471039484,-1.0911746206326347,-0.9458294126982387,-0.9991047947463293,-1.1318489910113878,-1.0526686946822361,-0.721788868530651
4.5,-1.2290223542435166,0.4883478357371085,-1.0824284499450552,-1.0249741242219284,-1.091483829658451,-0.9461344053974201,-0.999410509642824,-1.1321379950190538,-1.0529334047623216
4.7,-1.2290223542435166,0.4883478357371085,-0.9379925527861618,-1.0514543227862108,-1.025277276494718,-1.0918029761069203,-0.9464351170953986,-0.9996891611243575,-1.1324080934579226
5.2,-1.2290223542435166,0.4883478357371085,-0.7935566556272684,-1.0249741242219284,-1.0517598977602112,-1.0255899894207838,-1.0921174466008186,-0.9467096275664789,-0.9999502789652543
4.8,-1.2290223542435166,0.4883478357371085,-0.6491207584683751,-0.958773627811222,-1.025277276494718,-1.0520751840952385,-1.0258982059165367,-1.0924033448506452,-0.946967153168187
4.7,-1.2290223542435166,0.4883478357371085,-0.5046848613094819,-1.011734024939787,-0.9590707233309852,-1.0255899894207838,-1.0523859021902495,-1.0261789279032967,-1.0926707491101222
5.2,-1.2290223542435166,0.4883478357371085,-0.3602489641505885,-1.0249741242219284,-1.0120359658619715,-0.9593770027346473,-1.0258982059165367,-1.0526686946822361,-1.026441841863788
6.0,-1.2290223542435166,0.4883478357371085,-0.2158130669916952,-0.958773627811222,-1.025277276494718,-1.0123473920835566,-0.9596789652322549,-1.0261789279032967,-1.0529334047623216
