,target_temperature,month,day,hour,temperature_lag_1,cloud_cover_lag_1,wind_speed_lag_1
4181,20.8,6,24,7,0.9875209666635424,-0.08295243612254194,-0.6629541156243152
4182,21.9,6,24,8,1.106681860202814,0.2969426602981328,-0.4208630114158883
4183,23.8,6,24,9,1.2523229523063675,0.6768377567188075,-0.03351724468240533
4184,25.4,6,24,10,1.5038848386670516,0.6768377567188075,-0.3724447905742029
4185,26.8,6,24,11,1.7157264271813115,0.6768377567188075,-0.13035368636577596
4186,28.2,6,24,12,1.9010878171312893,0.6768377567188075,0.16015563868433635
4187,29.2,6,24,13,2.086449207081267,0.6768377567188075,0.256992080367707
4188,29.5,6,24,14,2.218850199902679,0.2969426602981328,0.5959196262595046
4189,30.0,6,24,15,2.258570497749103,0.6768377567188075,0.741174288784561
4190,30.8,6,24,16,2.3247709941598096,0.6768377567188075,0.4990831845761341
4191,30.4,6,24,17,2.4306917884169397,0.6768377567188075,0.30541030120939244
4192,30.4,6,24,18,2.3777313912883744,0.6768377567188075,0.256992080367707
4193,30.2,6,24,19,2.3777313912883744,0.6768377567188075,0.16015563868433635
4194,29.5,6,24,20,2.3512511927240918,0.6768377567188075,-0.08193546552409053
4195,28.4,6,24,21,2.258570497749103,0.6768377567188075,-0.1787719072074614
4196,26.6,6,24,22,2.112929405645549,0.6768377567188075,-0.4208630114158883
4197,25.8,6,24,23,1.8746076185670069,0.2969426602981328,-0.8082087781493713
4198,24.6,6,25,0,1.7686868243098768,-0.8427426289638915,-0.7113723364660006
4199,23.6,6,25,1,1.6098056329241819,-1.2226377253845662,-0.6629541156243152
4200,22.8,6,25,2,1.4774046401027692,-0.8427426289638915,-0.6629541156243152
4201,22.1,6,25,3,1.371483845845639,-0.8427426289638915,-0.759790557307686
4202,21.8,6,25,4,1.2788031508706503,-0.08295243612254194,-0.8082087781493713
4203,21.1,6,25,5,1.2390828530242266,0.2969426602981328,-0.759790557307686
4204,21.3,6,25,6,1.1464021580492378,-0.08295243612254194,-0.6629541156243152
4205,21.9,6,25,7,1.1728823566135202,0.6768377567188075,-0.6145358947826297
4206,22.4,6,25,8,1.2523229523063675,0.6768377567188075,-0.5176994530992591
4207,24.9,6,25,9,1.3185234487170738,0.6768377567188075,-0.4208630114158883
4208,27.1,6,25,10,1.6495259307706052,0.6768377567188075,-0.4208630114158883
4209,28.9,6,25,11,1.9408081149777132,0.6768377567188075,-0.4208630114158883
4210,30.6,6,25,12,2.1791299020562556,-0.4628475325432167,-0.08193546552409053
4211,31.6,6,25,13,2.404211589852657,-1.2226377253845662,0.6927560679428754
4212,33.1,6,25,14,2.5366125826740697,-1.602532821805241,0.5959196262595046
4213,34.2,6,25,15,2.7352140719061886,-0.8427426289638915,0.40224674289276324
4214,33.9,6,25,16,2.8808551640097426,0.2969426602981328,0.3538285220510776
4215,34.5,6,25,17,2.8411348661633182,0.6768377567188075,0.06331919700096553
4216,34.5,6,25,18,2.920575461856166,0.6768377567188075,0.014900976159280098
4217,34.3,6,25,19,2.920575461856166,0.6768377567188075,-0.13035368636577596
4218,33.5,6,25,20,2.894095263291883,0.6768377567188075,-0.1787719072074614
4219,31.3,6,25,21,2.7881744690347534,0.6768377567188075,-0.9050452198327421
4220,28.3,6,25,22,2.496892284827646,0.6768377567188075,-1.0018816615161128
4221,26.3,6,25,23,2.099689306363408,0.6768377567188075,-1.0987181031994835
